11651:591,726,1772,5017,3204,18291,30788,4046,30450,85927
11657:6923,10012,7174,3918,49942,36785,8354,76822,11721,89737
11660:62447,40709,43205,84486,24816,42999,57231,78795,78394,2355
11670:3527,743,12442,1868,58540,53420,69276,21476,45056,114761
11676:262,5767,3137,731,2241,1498,9621,29217,48076,17650
11685:38892,17370,25552,68996,102353,58368,30721,27901,40661,40466
11699:
11700:1549,2935,6455,1890,16625,71089,29889,92733,102410,94227
11716:301,568,45,1549,2935,6455,16625,71089,102410,94227
11719:698,2704,13625,45076,14496,92131,88884,41814,81611,78930
11723:15098,21535,93968,30142,64902,26101,87804,3388,75666,120805
11738:20997,24262,25344,8887,19685,23030,4457,22898,56530,91227
11749:12586,12022,6227,35561,16387,3262,13840,23102,63933,105997
11775:2140,2935,4880,3409,2510,10846,29921,116100,116645,70054
11781:17,654,58,29,236,8445,2526,43205,84486,78795
11788:5550,4261,16717,31315,7327,23731,39079,106202,35408,24600
11795:15161,42965,77407,114706,21156,14579,97262,85300,110444,42830
11799:
11818:13683,6445,20161,2742,5727,36625,42042,71244,26316,12484
11825:698,2139,358,986,3167,22365,12706,45076,92131,80740
11835:58,6,6011,34026,43205,84486,42999,57231,78795,2355
11836:5480,1400,9417,135,28446,17537,80381,44191,94940,86780
11838:100091,101150,74915,45836,53488,56047,51231,97357,101003,109074
11839:38138,77465,118323,72022,85617,97455,84183,94970,12988,105761
11843:32953,9143,42175,67878,65403,38495,108888,64641,111696,108303
11844:51436,33681,79048,116372,120944,120908,118375,99841,115155,56745
11847:8928,1256,16465,5574,38225,100871,113594,36165,26233,57762
11851:
11856:2275,3307,4453,9621,29217,35541,65350,70681,101535,33101
11863:
11864:
11865:3249,13273,13751,13368,3183,52200,49240,52056,82322,33101
11883:225,11825,35382,14797,61385,107051,40467,122162,122265
11884:16680,32166,4261,1650,3498,16717,17713,23731,7327,106202
11885:358,986,8928,3167,22365,12706,29311,45076,13055,92131
11892:2342,22093,9800,6387,23370,7320,30791,19937,31808,101807
11893:10692,6098,17622,12841,24318,65909,75668,36962,46419,111565
11896:11887,7153,27291,6680,11732,77490,21542,82877,123026,20945
11910:736,65,1057,6836,1728,27487,78871,102410,57100,94227
11913:7959,5640,5459,27211,5342,97402,78482,84573,116319,92091
11922:13005,46113,56859,21043,110289,108280,86670,91807,86232,98336
11928:1057,6836,3563,1728,27487,18904,91394,68865,94314,86274
11929:8566,21524,14993,51468,6003,84829,29446,4581,74506,76355
11939:10094,15510,2412,52978,37169,36339,23045,83149,51111,119768
11956:4275,17990,10236,9877,11824,18102,51293,18904,80362,102833
11962:5670,34001,12611,9286,20625,10172,30782,11992,67999,19820
11968:2337,3789,3509,1760,4103,2351,12218,5744,61774,70794
11972:37086,88385,70187,51298,16237,45717,91825,82167,93726,122092
11979:1730,1267,2318,6129,14942,61092,94397,25412,35902,100453
11983:4339,1066,24192,9961,37600,55960,35546,8791,5364,105342
11988:3,2233,5025,5471,1890,10680,29889,4594,12052,92733
11990:79005,110421,105021,122719,107724,20452,23393
11996:
11999:2215,11834,12990,5624,31621,35494,15793,56996,93449,108358
12008:94,1550,4187,1568,17480,34358,29927,110255,68681,16094
12010:6754,5966,17291,3370,90878,6438,18224,103731,52308,19362
12011:6996,1875,15921,6910,111591,86406,25996,66293,99504,85927
12027:1119,719,1884,5542,10047,20257,55560,118068,65590,102181
12028:861,591,892,395,2953,2076,2571,2158,8271,122735
12037:3216,6708,18319,20816,58845,60597,5778,87561,109530,100072
12047:1099,1155,15398,23323,4065,43030,30746,107660,64392,92228
12050:2162,179,2233,1960,263,45339,42906,23838,99741,103625
12067:683,1651,5357,11518,17622,45287,12388,79684,56123,25278
12084:1357,1412,3824,6353,6996,6979,21758,91516,118028,86964
12094:10267,135,72,23532,24251,31006,70953,25717,85287,87714
12130:35566,17772,103392,108903,103090,121874,103338,122268,88210,113624
12170:1119,358,719,1884,22920,30196,18879,53831,12430,35093
12199:114109,70281,22166,91550,79472,71366,47637,21974,120145,102492
12211:7703,8783,25027,3043,22446,99039,89973,48886,78979,96093
12213:7140,2596,10020,5739,344,51063,994,95712,98780,33950
12232:297,2495,660,2571,2158,10047,3183,20257,52200,52056
12234:32,116,2579,4499,3839,3146,17527,22114,36892,65437
12235:6011,14636,1166,9093,8706,34026,42999,49752,2355,57231
12237:20288,6311,10291,3239,72788,78362,87193,66889,112377,108904
12239:379,1847,8586,45527,68326,51975,76759,54916,117469,113727
12263:1276,422,7941,32320,9258,28767,5851,49437,78787,79127
12268:3878,17376,20672,12781,31315,53818,38891,32987,73211,60223
12271:9621,68911,6917,34182,54669,119300,61087,117574,113103,23301
12272:518,1965,1600,4093,10442,2228,14470,35570,85801,80067
12296:176,2928,2015,122588,97120,84969,25420,54297,120704,62446
12310:5738,603,14993,6003,84829,74506,105023,4581,57100,78871
12327:2512,5998,6303,1419,3546,14880,15364,26939,75562,14832
12328:1359,28,6945,2387,49857,25921,30820,71458,85188,98938
12356:20786,6805,15782,5597,70654,78671,101253,100830,114276,49520
12360:439,4137,5851,78787,79127,35447,21435,110527,101558,120195
12364:1412,5260,2571,2158,14313,29929,42413,16301,33687,65437
12373:76,348,6303,10048,25910,23622,24885,58620,41704,30684
12375:15413,20676,81559,47601,21488,39233,84119,103063,65861,75280
12376:2600,6165,51330,2549,65877,83828,105934,96301,121646,72700
12379:38234,91614,13585,117842,15499,81019,105134,106089,116895,42510
12406:4372,3088,5254,3756,12332,17317,10173,65505,43979,61052
12416:1277,1374,19634,5562,8661,10847,23454,41287,93345,36062
12428:
12433:5468,40269,19520,1596,11676,9974,55521,21323,67385,85796
12443:116,2579,4499,2115,3839,7739,36331,15825,22114,65437
12453:20997,8887,19685,23030,4457,78871,22898,102410,57100,94227
12464:225,840,3231,5746,92132,70771,102030,118317,96711,78606
12467:8529,11145,13229,110350,75824,5061,121047,87951,85079,47489
12474:12773,23688,22634,34412,50601,54031,89100,93636,66655,102738
12480:285,4364,6874,32000,47737,22284,109530,100772,5778,122911
12496:23398,36443,65938,52070,23206,54513,96020,113607,82117,85536
12498:
12505:780,3137,3167,2513,459,80281,73851,58130,109206,83879
12512:654,616,58,70,43205,78795,73635,102410,84486,94227
12531:2512,1050,2369,10,12586,24536,22811,33822,42032,60611
12532:14508,5282,29766,89495,90909,94366,55826,116816,93074
12533:7560,15573,10349,450,16192,85563,16003,71744,79746,83124
12534:33138,104055,76996,110127,35882,63314,63571,51633,106285,115121
12536:236,273,749,1097,8928,1256,29311,5574,13055,64496
12540:4032,36541,6342,87249,43205,84486,61003,78795,76196,69462
12541:4481,23370,3755,14445,48236,109158,13865,44321,36012,45238
12544:18,5025,5471,14035,27705,21828,10680,22885,12052,119768
12549:1009,2318,77490,21542,123026,82877,94397,100453,35902,20945
12552:1102,138,116,509,13392,3645,76638,48587,100817,117465
12555:660,13392,3645,28615,4159,37827,64022,61648,48587,70773
12556:616,224,354,398,20997,8887,23030,19685,4457,22898
12559:4442,3741,31288,86331,56242,95629,102989,118888,102410,94227
12562:42440,12637,3041,10246,67574,48208,88524,104391,120791,49329
12564:1127,13523,34379,22062,43205,84486,56868,34247,78795,81182
12568:
12573:2583,1603,6545,1595,855,2366,3798,14895,102413,66668
12587:301,568,45,1549,2935,6455,16625,71089,102410,94227
12595:1989,21524,9375,2169,51468,34976,29446,76355,122044,80740
12601:79331,13712,95421,50562,63354,106325,83347,51195,122476,58080
12604:273,1549,1152,4497,2526,3651,3183,31425,52200,52056
12616:3367,37386,11641,1314,11623,28490,14064,87301,874,64825
12622:1102,495,1937,407,7560,39,6774,12222,35736,85435
12628:18701,47381,95538,33291,62866,96481,122304,22360,11135,8471
12630:5746,22253,16712,31897,92132,83893,96711,78606,118317,55966
12642:224,354,2139,358,986,3167,22365,12706,23030,59691
12660:4708,11633,7228,5633,14894,14857,28068,15071,16915,95447
12662:437,21031,7925,11897,25171,37590,37539,29030,39398,5536
12663:2512,1050,2369,1784,204,5077,22811,42032,60611,67173
12669:1109,2947,1979,11803,4772,9360,22792,31397,12161,20495
12676:75173,62431,57433,98443,104506,48137,39688,58241,47883,37681
12700:22614,6903,29311,2893,33748,50486,105381,28203,100221,50815
12701:236,273,749,3235,1685,1097,9480,5896,28767,64496
12723:8928,12118,29311,72878,13055,31483,55921,28903,72936,53857
12725:14554,7024,16713,74587,97306,112138,50117,17569,28780,21058
12739:2832,24464,56457,66814,45335,43605,99610,73031,64747,84893
12753:719,4414,1884,9354,5421,8454,36768,62586,50072,75020
12754:12722,2499,175,16381,6347,26488,19236,36233,101373,89964
12761:96,4292,8566,21524,51468,29446,76355,38071,47912,113727
12766:3423,1888,3718,3756,403,14174,16357,11099,65128,75350
12767:
12773:4880,1696,7585,8566,7000,69111,11992,70221,22917,10299
12779:6202,4575,17339,22421,48076,44254,39851,3237,54459,80690
12780:5746,10070,6734,92132,120780,118317,104103,96711,91085,78606
12794:650,1099,2669,3755,6840,8194,37121,48236,107634,40541
12795:481,7585,3819,1217,9597,12691,9023,43205,78795,84486
12796:22856,22614,33748,35268,31017,9260,5886,50486,100221,73133
12799:46545,290
12804:7428,76468,11148,63234,110345,112563,91345,106978,117581,113397
12807:8583,2509,26639,27481,51483,8159,11238,23848,41164,54394
12811:1187,1937,875,1009,39,77490,21542,82877,123026,20945
12836:4187,1568,6527,854,23333,34358,29927,63033,68681,117972
12841:9127,5671,10348,741,22420,13581,29000,11004,31329,21850
12852:345,954,782,2995,598,21055,9215,4541,100056,100625
12860:4326,19264,28767,43205,42032,88401,84486,78795,60611,74191
12885:2495,10047,20257,34379,38134,21621,43618,93141,102410,94227
12892:96,3235,7298,14597,67137,9403,56465,66613,38071,47912
12898:331,3432,1874,6284,3549,14434,13717,266,34020,51288
12902:46784,46792,110985,113948,88415,119833,9198,55978,71132,78888
12912:285,65,953,295,659,5741,11053,43205,84486,78795
12918:62400,58765,102556,42999,88378,107105,57231,113076,118896,2355
12928:273,749,1097,7553,64496,52774,78871,24484,57100,36680
12931:683,4133,10047,5444,20257,34379,38134,21621,93141,43618
12934:10834,4500,3997,31654,119761,17362,65511,84851,57016,42374
12939:431,30750,50272,58164,45194,95543,74024,63870,66402,106711
12956:13074,13296,2872,40021,34203,46738,60279,7278,70522,15635
12967:690,925,3728,30532,51578,14850,40875,105543,90444,67523
12970:49829,55107,69276,29889,114761,50863,62708,92733,45056,12209
12985:3010,44036,66616,83766,78185,77143,93399,74028,10736,89068
12986:9874,2833,2460,30736,7426,106554,40585,20180,65076,54126
12991:348,1009,5582,8283,4798,8586,53381,6623,33734,21451
12998:53938,35327,77832,24062,113023,52396,73341,31504,39902,104925
13004:2430,8566,21537,21524,51468,19565,29446,76355,18980,92960
13019:453,17093,35032,45147,29960,17945,44729,18765,15342,47717
13024:
13025:15,285,1196,182,96,530,332,109689,93598,117672
13039:5356,14268,25821,8360,36865,27489,13839,109455,68553,76538
13040:8667,6227,34595,3846,6431,34936,95194,94264,51865,39595
13050:
13060:
13062:364,2656,10279,1166,9093,8706,939,73537,49752
13071:238,669,347,6545,910,9043,3973,25104,102410,94227
13080:50602,83595,39963,52642,1144,4948,108819,41622,71304,21012
13081:17,654,58,2512,22811,43205,42032,60611,84486,78795
13087:69691,53123,88246,17699,67346,56518,87065,108191,44609,50100
13092:4499,28,3839,11508,22114,106951,102410,65437,36393,94227
13094:7685,5468,51293,40608,56461,102833,75380,63307,80362,39530
13106:736,986,719,4017,8769,1566,1701,107384,86355,110733
13109:2351,2063,6395,21524,31915,51468,41715,3333,29446,76355
13110:4194,4292,8566,21524,18966,51468,29446,38071,76355,47912
13116:1131,3599,22,2342,9800,6387,23370,30791,31808,19937
13152:226,361,358,2292,6503,16987,36155,43205,84486,78795
13153:3223,5998,6303,482,2776,1419,14880,44240,4195,5838
13177:1089,2512,1050,840,2369,5746,22811,92132,42032,60611
13179:1119,358,719,1884,22920,30196,18879,53831,12430,35093
13192:
13195:17396,8194,37121,4403,60637,107634,112131,40541,120816,108759
13226:55388,46537,83388,83624,111734
13233:18218,4853,48618,24372,96810,75341,30506,109484,53984,38041
13259:14889
13264:2947,1979,11803,4772,9360,22792,12161,20495,102410,94227
13269:
13280:1890,5088,16251,68859,65646,29889,47723,92733,70144,62118
13285:986,3167,22365,20680,12706,7454,45076,54506,28138,92131
13289:1546,24854,42870,3878,17376,12781,31315,53818,38891,73211
13295:650,6,238,1937,3223,892,10163,15200,39554,60245
13296:4873,18045,13789,21065,53668,102104,116035,30792,99437,69340
13307:322,891,5350,2425,3795,22699,12128,7184,85195,107268
13312:302,654,616,58,70,5260,3183,52200,52056,73635
13319:
13325:51442,39071,98007,121064,41029,92052,101181,97552,90772,35620
13335:347,2032,10012,9043,1890,10849,1487,29719,29889,92733
13339:6503,2031,19871,17646,7608,13889,54142,8038,10386,81051
13353:12471,13737,1811,31722,10959,81253,41045,82250,74409,57028
13367:32897,74682,56904,25717,88146,11799,45126,85287,53151,118783
13375:
13377:1546,18287,10937,4498,47506,23371,52610,111345,81256,74002
13380:15089,32752
13387:39244,87381,52805,43585,70924,621,87802,90322,84130,66682
13392:23964,9286,66642,122037,110226,121649,9566,16518,53107,103746
13414:8100,9445,19704,23353,56150,37536,73137,102410,113391,94227
13425:8359,81105,40373,95140,68014,64753,99633,101521,91520,29298
13432:709,1133,392,1155,15398,23323,1572,27647,64392,107660
13434:353,2233,4456,678,1825,6674,105173,102410,40300,94227
13435:30,2414,5550,1007,7338,28541,32021,32642,86501,55603
13436:168,2275,6379,14670,19968,35823,41595,7607,111867,40781
13444:1382,5084,7642,7553,54109,101362,52774,24484,36680,92002
13445:861,103,591,2342,2571,2158,11887,7153,6680,11732
13447:11404,9844,22182,24794,64402,5477,48836,7233,122377,18854
13459:1546,24854,42870,3878,17376,13052,17642,12781,43907,33101
13464:7585,297,3819,4103,14858,81872,52610,111345,81256,74002
13466:2512,1208,5313,32473,7027,45076,22774,116552,9181,92131
13467:40608,56461,63307,80362,112503,39530,30584,75380,95576,102833
13469:70,43205,84486,113103,102410,78795,119300,73635,61087,94227
13470:122944,38542,86168,145,89061,4019,60188,28070,71667,75694
13504:10047,20257,34379,38134,21621,29889,93141,92733,43618,33543
13506:238,495,193,4025,1881,13732,11567,49467,73635,75483
13511:5084,4326,7642,19264,88401,14133,118068,61175,74191,92002
13525:3034,1397,4858,1167,29521,27696,68371,86935,108600,21878
13526:2153,660,3167,4065,20664,43030,436,30746,92228,42299
13530:3167,2596,2025,15232,20664,35999,436,84388,6392,33101
13533:238,2121,10163,10571,72664,111161,39554,39733,81487,60245
13534:42665
13535:4825,8069,6434,24581,5966,17291,26698,16900,69342,86860
13564:13751,14013,6840,17396,8194,37121,4403,60637,40541,107634
13568:3789,5184,4600,9497,44901,43625,59878,80793,65131,92391
13584:1099,54,4113,447,913,1155,15398,64392,107660,55966
13590:
13596:4274,6783,3183,20959,37348,59341,52200,52056,88536,81543
13602:1891,18157,25900,38270,90313,113272,90655,31046,109732,103621
13607:755,1449,8546,42888,2190,47877,26905,58658,51665,111845
13613:500,923,11813,1139,2109,9621,68911,34182,54669,117574
13618:
13632:43862,51105,55960,40632,63736,65254,117303,64581,112863,70485
13633:6545,3088,187,2270,3064,11683,47821,44580,113918,23891
13634:1847,21542,77490,72110,102410,108894,108768,82877,123026,94227
13643:719,5738,6903,2893,105381,19062,50815,28203,15479
13657:944,510,2687,509,99022,29315,88504,63024,116134,108146
13665:660,17186,3123,40468,36668,121325,24154,62828,122919,32149
13666:4339,4103,9043,3167,2513,29719,73851,58130,85250,83879
13696:3756,22365,403,14174,12706,45076,16357,65128,92131,75350
13700:3509,2351,4103,32473,61774,23030,70794,9181,102410,94227
13701:358,986,3167,22365,12706,19206,45076,51483,92131,108560
13710:6903,2893,45106,44628,74090,3978,105381,28203,81336,50815
13723:358,4671,6379,1124,3224,24426,53200,114582,112363,111988
13752:116983,70522,70215,113115,119923,19327,106292,7278,81721,103608
13758:28858,31802,7553,43205,52774,84486,36680,24484,78795,82100
13761:4025,2668,7306,2062,17354,41767,23295,28021,46145,17032
13770:1712,3172,1923,2686,26191,16145,43956,53455,78930,92873
13781:921,23863,51741,81708,107702,80287,64343,15023,56455
13782:9302,14528,37342,4985,1005,85238,10736,37438,122626,62071
13784:34902,106681,122009,121609,121601,123306,122323,122064,121320,121430
13806:749,1009,1097,21542,77490,64496,102410,82877,123026,94227
13812:11535,11666,1063,71259,90965,89711,102739,89454,58981,48844
13813:16625,71089,7553,52200,36680,52056,24484,102410,52774,94227
13831:1730,3307,1696,9613,25793,22966,17677,58967,85282,37546
13835:236,358,51199,42552,15568,8788,38510,85204,46779,90827
13841:1884,1890,22920,18879,30196,53831,12430,35093,29889,92733
13871:4071,23532,24251,70953,111064,93211,51388,96688,71601,87714
13874:
13876:810,16258,14626,12329,1063,107987,42204,80670,99556,58981
13883:29,6,6011,1920,16819,34026,42908,42999,57231,2355
13884:162,1119,719,1884,4833,2394,43205,78795,84486,119768
13892:14993,8554,41398,19881,32106,71742,59271,57995,45221,91492
13893:27140,15718,5304,23399,34359,14398,84342,23930,102989,97371
13900:1435,13544,4877,2251,13959,15498,17192,65386,102410,94227
13912:4,5613,16886,13555,35283,74239,114440,112827,38865,61763
13918:9629,11588,16624,34879,15727,12455,24340,32850,105939,114181
13924:302,654,138,736,2953,2076,59691,102410,94227
13953:10012,10849,1487,13229,77490,21542,82877,123026,87951,20945
13956:15947,9655,43930,880,7950,37792,54181,43367,15638,44741
13961:
13964:4499,3839,22114,77490,21542,82877,123026,74747,9402,20945
13995:226,3282,27335,15078,75100,63953,64303,64928,85988,73195
14003:
14014:26540,4234,67574,37068,112811,98442,89065,91791,83046,55401
14015:
14024:26748,10254,13576,10085,6211,4897,88114,23823,53234,448
14034:
14040:4793,9337,34048,40691,20279,42804,3433,108267,108687,107515
14056:684,4110,50843,77961,45018,113810,109521,75984,117834,106638
14057:430,3081,3563,12093,28279,68865,91394,86274,94314,103601
14058:12442,1868,58540,46132,69276,71761,45056,114761,9126,73232
14065:14754,5048,10048,14444,805,6211,119300,53234,61087,113103
14068:2403,3207,240,47360,60329,63358,79203,100812,26826,83678
14069:70,1979,22792,31397,12161,43205,84486,78795,73635,20495
14084:1983,3389,5176,6477,11644,750,17692,13058,80077,60345
14087:364,12495,18453,41527,52829,24562,92188,106372,102397,92462
14088:1077,37342,1331,12663,1005,62071,75781,82555,81594,14669
14095:
14112:5542,2495,2571,2158,10047,20257,34026,42999,57231,2355
